Node ID,Node Path,Query,Refinement Link
12897491,"Arts, Crafts & Sewing/Painting, Drawing & Art Supplies/Painting/Paintbrushes/Highliner Paintbrushes",item_type_keyword:artists-highliner-paintbrushes,See Available Refinements
12897501,"Arts, Crafts & Sewing/Painting, Drawing & Art Supplies/Painting/Paintbrushes/Letterer Paintbrushes",item_type_keyword:artists-letterer-paintbrushes,See Available Refinements
12897511,"Arts, Crafts & Sewing/Painting, Drawing & Art Supplies/Painting/Paintbrushes/Mop Paintbrushes",item_type_keyword:artists-mop-paintbrushes,See Available Refinements
12897521,"Arts, Crafts & Sewing/Painting, Drawing & Art Supplies/Painting/Paintbrushes/One-Stroke Paintbrushes",item_type_keyword:artists-one-stroke-paintbrushes,See Available Refinements
12897531,"Arts, Crafts & Sewing/Painting, Drawing & Art Supplies/Painting/Paintbrushes/Oval-Wash Paintbrushes",item_type_keyword:artists-oval-wash-paintbrushes,See Available Refinements
12897541,"Arts, Crafts & Sewing/Painting, Drawing & Art Supplies/Painting/Paintbrushes/Paintbrush Sets",item_type_keyword:artists-paintbrush-sets,See Available Refinements
12897551,"Arts, Crafts & Sewing/Painting, Drawing & Art Supplies/Painting/Paintbrushes/Pointed-Round Paintbrushes",item_type_keyword:artists-pointed-round-paintbrushes,See Available Refinements
12897561,"Arts, Crafts & Sewing/Painting, Drawing & Art Supplies/Painting/Paintbrushes/Quill Paintbrushes",item_type_keyword:artists-quill-paintbrushes,See Available Refinements
12897571,"Arts, Crafts & Sewing/Painting, Drawing & Art Supplies/Painting/Paintbrushes/Round Paintbrushes",item_type_keyword:artists-round-paintbrushes,See Available Refinements
12897591,"Arts, Crafts & Sewing/Painting, Drawing & Art Supplies/Painting/Paintbrushes/Script Paintbrushes",item_type_keyword:artists-script-paintbrushes,See Available Refinements
12897611,"Arts, Crafts & Sewing/Painting, Drawing & Art Supplies/Painting/Paintbrushes/Square-Wash Paintbrushes",item_type_keyword:artists-square-wash-paintbrushes,See Available Refinements
12897691,"Arts, Crafts & Sewing/Painting, Drawing & Art Supplies/Painting/Paints",item_type_keyword:art-paints,See Available Refinements
12897951,"Arts, Crafts & Sewing/Painting, Drawing & Art Supplies/Painting/Palette Knives",item_type_keyword:art-palette-knives,See Available Refinements
12897961,"Arts, Crafts & Sewing/Painting, Drawing & Art Supplies/Painting/Palettes & Palette Cups",,See Available Refinements
2933686011,"Arts, Crafts & Sewing/Painting, Drawing & Art Supplies/Painting/Palettes & Palette Cups/Palette Cups",item_type_keyword:art-palette-cups,See Available Refinements
2933685011,"Arts, Crafts & Sewing/Painting, Drawing & Art Supplies/Painting/Palettes & Palette Cups/Palettes",item_type_keyword:art-palettes,See Available Refinements
723469011,"Arts, Crafts & Sewing/Party Decorations & Supplies",item_type_keyword:party-decorations,See Available Refinements
16961050011,"Arts, Crafts & Sewing/Party Decorations & Supplies/Aisle Runners",item_type_keyword:event-aisle-runners,See Available Refinements
723470011,"Arts, Crafts & Sewing/Party Decorations & Supplies/Balloons",item_type_keyword:party-balloons,See Available Refinements
8147482011,"Arts, Crafts & Sewing/Party Decorations & Supplies/Banners & Garlands",item_type_keyword:party-banners,See Available Refinements
16961051011,"Arts, Crafts & Sewing/Party Decorations & Supplies/Card Boxes",item_type_keyword:party-card-boxes,See Available Refinements
16187585011,"Arts, Crafts & Sewing/Party Decorations & Supplies/Cardboard Cutouts",item_type_keyword:cardboard-cutouts,
723474011,"Arts, Crafts & Sewing/Party Decorations & Supplies/Centerpieces",item_type_keyword:party-table-centerpieces,See Available Refinements
723473011,"Arts, Crafts & Sewing/Party Decorations & Supplies/Confetti",item_type_keyword:party-confetti,See Available Refinements
16961052011,"Arts, Crafts & Sewing/Party Decorations & Supplies/Guestbooks",item_type_keyword:event-guestbooks,See Available Refinements
17296065011,"Arts, Crafts & Sewing/Party Decorations & Supplies/Luminarias",item_type_keyword:luminarias,See Available Refinements
5658315011,"Arts, Crafts & Sewing/Party Decorations & Supplies/Sky Lanterns",item_type_keyword:sky-lanterns,See Available Refinements
723472011,"Arts, Crafts & Sewing/Party Decorations & Supplies/Streamers",item_type_keyword:party-streamers,See Available Refinements
723475011,"Arts, Crafts & Sewing/Party Decorations & Supplies/Tablecovers",item_type_keyword:party-tablecovers,See Available Refinements
8147497011,"Arts, Crafts & Sewing/Party Decorations & Supplies/Tissue Pom Poms",item_type_keyword:party-tissue-pom-poms,See Available Refinements
12898451,"Arts, Crafts & Sewing/Printmaking",item_type_keyword:printmaking-supplies,See Available Refinements
12898501,"Arts, Crafts & Sewing/Printmaking/Etching Supplies",,See Available Refinements
12898511,"Arts, Crafts & Sewing/Printmaking/Etching Supplies/Etching Accessories",item_type_keyword:etching-accessories,See Available Refinements
2933744011,"Arts, Crafts & Sewing/Printmaking/Etching Supplies/Etching Materials",item_type_keyword:etching-materials,See Available Refinements
12898531,"Arts, Crafts & Sewing/Printmaking/Etching Supplies/Etching Tools",item_type_keyword:etching-tools,See Available Refinements
8090715011,"Arts, Crafts & Sewing/Printmaking/Heat Press Machines & Accessories",,See Available Refinements
8090950011,"Arts, Crafts & Sewing/Printmaking/Heat Press Machines & Accessories/Heat Press Machines",item_type_keyword:heat-press-machines,See Available Refinements
8090952011,"Arts, Crafts & Sewing/Printmaking/Heat Press Machines & Accessories/Parts & Accessories",item_type_keyword:heat-press-parts-and-accessories,See Available Refinements
12898561,"Arts, Crafts & Sewing/Printmaking/Printing Presses & Accessories",,See Available Refinements
2933751011,"Arts, Crafts & Sewing/Printmaking/Printing Presses & Accessories/Printing Press Accessories",item_type_keyword:printing-press-accessories,See Available Refinements
2933750011,"Arts, Crafts & Sewing/Printmaking/Printing Presses & Accessories/Printing Presses",item_type_keyword:printing-presses,See Available Refinements
12898571,"Arts, Crafts & Sewing/Printmaking/Printmaking Inks",item_type_keyword:printmaking-inks,See Available Refinements
12898581,"Arts, Crafts & Sewing/Printmaking/Relief & Block Printing Materials",item_type_keyword:relief-printing-materials,See Available Refinements
12898611,"Arts, Crafts & Sewing/Printmaking/Relief & Block Printing Materials/Brayers",item_type_keyword:relief-printing-brayers,See Available Refinements
8090954011,"Arts, Crafts & Sewing/Printmaking/Relief & Block Printing Materials/Linoleum Cutters",item_type_keyword:relief-printing-linoleum-cutters,See Available Refinements
12898631,"Arts, Crafts & Sewing/Printmaking/Relief & Block Printing Materials/Printing Linoleum",item_type_keyword:relief-printing-linoleum,See Available Refinements
12898641,"Arts, Crafts & Sewing/Printmaking/Screen Printing",item_type_keyword:screen-printing-supplies,See Available Refinements
12898651,"Arts, Crafts & Sewing/Printmaking/Screen Printing/Accessories",item_type_keyword:screen-printing-accessories,See Available Refinements
12898711,"Arts, Crafts & Sewing/Printmaking/Screen Printing/Screen Printing Kits",item_type_keyword:screen-printing-kits,See Available Refinements
8090956011,"Arts, Crafts & Sewing/Printmaking/Screen Printing/Squeegees",item_type_keyword:screen-printing-squeegees,See Available Refinements
12898821,"Arts, Crafts & Sewing/Scrapbooking & Stamping",item_type_keyword:scrapbooking-supplies,See Available Refinements
8090958011,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Adhesive Vinyl",item_type_keyword:craft-adhesive-vinyl,See Available Refinements
8090716011,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Adhesives",,See Available Refinements
8090711011,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Adhesives/Glue Guns & Sticks",,See Available Refinements
705364011,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Adhesives/Glue Guns & Sticks/Glue Gun Sticks",item_type_keyword:arts-and-crafts-glue-gun-sticks,See Available Refinements
12898851,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Adhesives/Glue Guns & Sticks/Glue Guns",item_type_keyword:arts-and-crafts-glue-guns,See Available Refinements
12890741,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Adhesives/Glues & Pastes",,See Available Refinements
2933695011,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Adhesives/Glues & Pastes/Art Glues",item_type_keyword:arts-and-crafts-glues,See Available Refinements
2933696011,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Adhesives/Glues & Pastes/Art Pastes",item_type_keyword:arts-and-crafts-pastes,See Available Refinements
12898901,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Adhesives/Photo Mounting Corners",item_type_keyword:photo-mounting-corners,See Available Refinements
12890751,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Adhesives/Tape",item_type_keyword:arts-and-crafts-tapes,See Available Refinements
12898831,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Albums & Refills",,See Available Refinements
2933758011,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Albums & Refills/Albums",item_type_keyword:scrapbooking-albums,See Available Refinements
2933759011,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Albums & Refills/Refills",item_type_keyword:scrapbooking-album-refills,See Available Refinements
3298703011,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Chipboard",item_type_keyword:arts-and-crafts-chipboard,See Available Refinements
262643011,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Cutting Mats",item_type_keyword:craft-cutting-mats,See Available Refinements
262675011,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Die-Cutting & Embossing",,See Available Refinements
7756222011,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Die-Cutting & Embossing/Die-Cut Cartridges",item_type_keyword:scrapbooking-die-cut-cartridges,See Available Refinements
262676011,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Die-Cutting & Embossing/Die-Cut Machines",item_type_keyword:scrapbooking-die-cut-machines,See Available Refinements
262677011,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Die-Cutting & Embossing/Die-Cuts",item_type_keyword:scrapbooking-die-cuts,See Available Refinements
12898461,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Die-Cutting & Embossing/Embossing Machines & Folders",item_type_keyword:embossing-supplies,See Available Refinements
12898471,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Die-Cutting & Embossing/Embossing Machines & Folders/Accessories",item_type_keyword:embossing-accessories,See Available Refinements
12898481,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Die-Cutting & Embossing/Embossing Machines & Folders/Embossers",item_type_keyword:embossers,See Available Refinements
7756224011,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Die-Cutting & Embossing/Embossing Machines & Folders/Embossing Folders",item_type_keyword:scrapbooking-embossing-folders,See Available Refinements
12898491,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Die-Cutting & Embossing/Embossing Machines & Folders/Tools & Tool Sets",,See Available Refinements
2933743011,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Die-Cutting & Embossing/Embossing Machines & Folders/Tools & Tool Sets/Tool Sets",item_type_keyword:embossing-tool-sets,See Available Refinements
2933742011,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Die-Cutting & Embossing/Embossing Machines & Folders/Tools & Tool Sets/Tools",item_type_keyword:embossing-tools,See Available Refinements
8090960011,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Die-Cutting & Embossing/Replacement Blades",item_type_keyword:scrapbooking-die-cut-machine-replacement-blades,See Available Refinements
7756226011,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Die-Cutting & Embossing/Tools & Accessories",item_type_keyword:scrapbooking-die-cut-tools-and-accessories,See Available Refinements
262679011,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Kits",item_type_keyword:scrapbooking-kits,See Available Refinements
8090718011,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Paper & Card Stock",,See Available Refinements
262674011,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Paper & Card Stock/Card Stock",item_type_keyword:card-stock,See Available Refinements
12898151,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Paper & Card Stock/Paper",item_type_keyword:decorative-paper,See Available Refinements
12898081,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Paper Punches",item_type_keyword:paper-punches,See Available Refinements
8090719011,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Pens & Markers",,See Available Refinements
12896731,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Pens & Markers/Markers",item_type_keyword:artists-markers,See Available Refinements
12896761,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Pens & Markers/Pens",item_type_keyword:artists-pens,See Available Refinements
21557028011,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Photo Albums",item_type_keyword:photo-albums,See Available Refinements
3735641,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Photo Albums/Acid-Free & Archival Page Albums",item_type_keyword:acid-free-archival-page-albums,See Available Refinements
3735621,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Photo Albums/Bookshelf Albums",item_type_keyword:bookshelf-albums,See Available Refinements
3735651,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Photo Albums/Magnetic Page Albums",item_type_keyword:magnetic-albums,See Available Refinements
3735661,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Photo Albums/Three-Ring Binder Albums",item_type_keyword:three-ring-binder-albums,See Available Refinements
3735631,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Photo Albums/Wedding Albums",item_type_keyword:wedding-albums,See Available Refinements
12898411,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Photo Transfer & Coloring Supplies",item_type_keyword:photo-manipulation-supplies,See Available Refinements
8090717011,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Scrapbooking Embellishments",,See Available Refinements
3298712011,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Scrapbooking Embellishments/Brads",item_type_keyword:arts-and-crafts-brads,See Available Refinements
262678011,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Scrapbooking Embellishments/Embellishments",item_type_keyword:scrapbooking-embellishments,See Available Refinements
3298704011,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Scrapbooking Embellishments/Glitter",item_type_keyword:arts-and-crafts-glitter,See Available Refinements
12898911,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Scrapbooking Embellishments/Quilling Strips",item_type_keyword:art-quilling-strips,See Available Refinements
2933764011,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Scrapbooking Embellishments/Stickers",item_type_keyword:decorative-stickers,See Available Refinements
12898921,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Scrapbooking Tools",item_type_keyword:scrapbooking-tools,See Available Refinements
12898931,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Stamps & Ink Pads",item_type_keyword:decorative-stamping-supplies,See Available Refinements
2933761011,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Stamps & Ink Pads/Ink Pads",item_type_keyword:rubber-stamp-ink-pads,See Available Refinements
8090969011,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Stamps & Ink Pads/Stamp Blocks",item_type_keyword:decorative-stamp-blocks,See Available Refinements
2933760011,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Stamps & Ink Pads/Stamps",item_type_keyword:decorative-rubber-stamps,See Available Refinements
8090963011,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Stamps & Ink Pads/Stamps/Clear Stamps",item_type_keyword:decorative-clear-stamps,See Available Refinements
8090965011,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Stamps & Ink Pads/Stamps/Cling Stamps",item_type_keyword:decorative-cling-stamps,See Available Refinements
8090967011,"Arts, Crafts & Sewing/Scrapbooking & Stamping/Stamps & Ink Pads/Stamps/Wood Stamps",item_type_keyword:decorative-wood-stamps,See Available Refinements
